City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,all_median_household_income_2019,all_change_in_median_household_income_between_2000_and_2019,all_median_non-family_income_2019,all_change_in_median_non-family_income_between_2000_and_2019,all_median_per_capita_income_2019,all_change_in_median_per_capita_income_between_2000_and_2019,white_median_household_income_2019,white_change_in_median_household_income_between_2000_and_2019,white_median_non-family_income_2019,white_change_in_median_non-family_income_between_2000_and_2019,white_median_per_capita_income_2019,white_change_in_median_per_capita_income_between_2000_and_2019,black_or_african_american_median_household_income_2019,black_or_african_american_change_in_median_household_income_between_2000_and_2019,black_or_african_american_median_non-family_income_2019,black_or_african_american_change_in_median_non-family_income_between_2000_and_2019,black_or_african_american_median_per_capita_income_2019,black_or_african_american_change_in_median_per_capita_income_between_2000_and_2019,asian_median_household_income_2019,asian_change_in_median_household_income_between_2000_and_2019,asian_median_non-family_income_2019,asian_change_in_median_non-family_income_between_2000_and_2019,asian_median_per_capita_income_2019,asian_change_in_median_per_capita_income_between_2000_and_2019,hispanic_or_latino_median_household_income_2019,hispanic_or_latino_change_in_median_household_income_between_2000_and_2019,hispanic_or_latino_median_non-family_income_2019,hispanic_or_latino_change_in_median_non-family_income_between_2000_and_2019,hispanic_or_latino_median_per_capita_income_2019,hispanic_or_latino_change_in_median_per_capita_income_between_2000_and_2019,american_indian_and_alaska_native_median_household_income_2019,american_indian_and_alaska_native_change_in_median_household_income_between_2000_and_2019,american_indian_and_alaska_native_median_non-family_income_2019,american_indian_and_alaska_native_change_in_median_non-family_income_between_2000_and_2019,american_indian_and_alaska_native_median_per_capita_income_2019,american_indian_and_alaska_native_change_in_median_per_capita_income_between_2000_and_2019,multirace_median_household_income_2019,multirace_change_in_median_household_income_between_2000_and_2019,multirace_median_non-family_income_2019,multirace_change_in_median_non-family_income_between_2000_and_2019,multirace_median_per_capita_income_2019,multirace_change_in_median_per_capita_income_between_2000_and_2019,other_median_household_income_2019,other_change_in_median_household_income_between_2000_and_2019,other_median_non-family_income_2019,other_change_in_median_non-family_income_between_2000_and_2019,other_median_per_capita_income_2019,other_change_in_median_per_capita_income_between_2000_and_2019,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017
1840019941,Portland,Oregon,OR,Multnomah,41051,45.5372,-122.6500,2074775,1894,97227 97221 97220 97229 97203 97202 97201 97206 97205 97204 97209 97208 97266 97218 97236 97232 97233 97230 97239 97219 97214 97215 97216 97217 97210 97211 97212 97213 97207 97228 97238 97240 97242 97250 97251 97252 97253 97254 97256 97280 97282 97283 97286 97290 97291 97292 97293 97294,"$76,231",+89.9%,"$54,538",+88.9%,"$45,035",+98.9%,"$81,391",+96.2%,"$59,175",+97.1%,"$48,567",+93.6%,"$47,125",+73.9%,"$35,060",+85.5%,"$27,650",+96.5%,"$71,323",+67.5%,"$51,693",+103.9%,"$44,435",N,"$53,993",+66.8%,"$37,705",+42.5%,"$26,542",+128.4%,"$42,208",+38.5%,"$45,980",+85.9%,"$24,804",+67.7%,"$64,682",+105.0%,"$56,781",+148.1%,"$28,772",+137.1%,"$44,269",N,"$30,531",+22.5%,"$20,060",+86.3%,19.07%,22.00%,19.33%
1840022220,San Antonio,Texas,TX,Bexar,48029,29.4658,-98.5253,2049293,1231,78112 78259 78258 78252 78251 78250 78257 78256 78255 78254 78208 78201 78202 78203 78204 78205 78207 78245 78231 78230 78233 78232 78235 78234 78237 78239 78238 78209 78109 78266 78260 78219 78218 78217 78216 78215 78214 78213 78212 78211 78210 78244 78247 78240 78242 78248 78249 78073 78023 78222 78223 78220 78221 78226 78227 78224 78225 78228 78229 78206 78241 78246 78265 78268 78269 78270 78278 78279 78280 78283 78284 78285 78288 78289 78291 78292 78293 78294 78295 78296 78297 78298 78299,"$53,751",+48.4%,"$38,848",+55.4%,"$26,826",+53.4%,"$54,524",+38.1%,"$40,077",+53.0%,"$27,951",+40.9%,"$45,834",+54.9%,"$32,136",+52.3%,"$22,306",+40.6%,"$78,460",+102.2%,"$53,273",+91.7%,"$33,205",+62.6%,"$47,637",+56.4%,"$31,865",+64.2%,"$21,426",+76.5%,"$35,106",+16.4%,"$26,417",+13.6%,"$19,727",+41.5%,"$51,126",+63.8%,"$41,803",+95.0%,"$19,222",+52.4%,"$49,504",N,"$30,319",+53.7%,"$21,131",+98.1%,22.41%,21.67%,23.00%
1840001651,St. Louis,Missouri,MO,St. Louis,29510,38.6358,-90.2451,2024074,1879,63110 63111 63112 63113 63115 63116 63118 63120 63139 63107 63106 63104 63103 63102 63101 63109 63108 63155 63137 63143 63147 63150 63156 63157 63158 63160 63163 63164 63166 63169 63177 63178 63179 63180 63188 63197,"$47,176",+73.7%,"$34,287",+66.8%,"$31,819",+97.5%,"$61,255",+82.8%,"$49,539",+94.2%,"$43,075",+97.3%,"$31,288",+50.5%,"$20,338",+46.5%,"$20,932",+80.7%,"$46,560",+65.7%,"$32,321",+83.1%,"$34,669",+125.1%,"$56,889",+95.2%,"$55,855",+141.3%,"$26,083",+90.2%,"$11,825",Â -49.2%,"$11,374",Â -26.4%,"$20,198",+81.2%,"$48,354",+107.1%,"$35,604",N,"$24,302",N,"$46,748",N,"$2,499",Â -87.8%,"$17,345",+38.2%,18.70%,17.00%,18.00%
1840021491,Sacramento,California,CA,Sacramento,06067,38.5667,-121.4683,1898019,2029,95820 95838 95832 95833 95831 95834 95835 95811 95814 95815 95816 95818 95819 95828 95821 95823 95822 95825 95824 95826 95817 94203 94204 94205 94207 94208 94209 94211 94229 94230 94232 94234 94235 94236 94237 94239 94240 94244 94245 94247 94248 94249 94250 94252 94254 94256 94257 94258 94259 94261 94262 94263 94267 94268 94269 94271 94273 94274 94277 94278 94279 94280 94282 94283 94284 94285 94287 94288 94289 94290 94291 94293 94294 94295 94296 94297 94298 94299 95812 95813 95840 95851 95852 95853 95867 95894,"$69,134",+86.6%,"$50,648",+77.6%,"$34,659",+85.1%,"$76,819",+90.8%,"$54,124",+76.5%,"$44,738",+83.7%,"$46,559",+57.8%,"$29,910",+38.2%,"$30,875",+118.5%,"$79,464",+106.9%,"$52,066",+103.7%,"$30,471",+100.4%,"$60,035",+78.6%,"$50,956",+109.0%,"$22,788",+87.8%,"$44,331",+25.2%,"$43,841",+68.2%,"$20,080",+23.8%,"$74,414",+117.6%,"$61,680",+128.0%,"$24,005",+112.7%,"$52,057",N,"$41,560",+77.2%,"$21,097",+90.8%,19.44%,19.67%,22.33%
1840015099,Orlando,Florida,FL,Orange,12095,28.4772,-81.3369,1822394,1003,32829 32827 32824 32822 32804 32805 32806 32807 32801 32803 32808 32839 32835 32832 32819 32811 32814 32812 32802 32853 32854 32856 32861 32862 32872 32877 32885 32886 32891 32897,"$58,819",+64.6%,"$47,996",+61.5%,"$34,656",+63.3%,"$62,194",+54.3%,"$52,099",+63.2%,"$37,776",+42.7%,"$45,042",+77.0%,"$36,961",+87.3%,"$23,158",+92.8%,"$89,156",+131.5%,"$77,365",N,"$63,541",N,"$47,169",+60.7%,"$41,015",+92.3%,"$22,017",+61.2%,"$30,816",+5.2%,"$73,374",N,"$30,906",+80.4%,"$51,560",+67.5%,"$50,452",+125.2%,"$41,374",N,"$46,865",N,"$45,426",+113.4%,"$20,437",+69.3%,19.81%,20.33%,22.33%
1840021570,San Jose,California,CA,Santa Clara,06085,37.3019,-121.8486,1798103,2218,95118 95128 95124 95125 95123 95008 95002 95117 95116 95111 95110 95113 95112 95119 95126 95127 95120 95121 95148 95133 95132 95131 95130 95136 95135 95134 95139 95138 95037 95013 95129 95122 95101 95103 95106 95109 95115 95141 95150 95151 95153 95154 95155 95156 95157 95158 95159 95160 95161 95164 95172 95173 95190 95191 95192 95193 95194 95196,"$115,893",+65.0%,"$68,749",+41.8%,"$51,310",+92.2%,"$110,799",+53.5%,"$71,912",+44.2%,"$56,264",+68.6%,"$51,431",Â -11.6%,"$36,384",Â -11.0%,"$32,056",+27.2%,"$147,909",+88.3%,"$87,529",+66.9%,"$57,372",+129.0%,"$82,293",+48.1%,"$56,536",+52.5%,"$28,766",+94.4%,"$85,787",+60.0%,"$59,585",+61.8%,"$38,613",+129.7%,"$108,701",+80.7%,"$84,256",+90.4%,"$34,585",+93.1%,"$80,643",N,"$57,209",+53.2%,"$25,509",+85.6%,19.44%,19.67%,22.33%
1840000596,Cleveland,Ohio,OH,Cuyahoga,39035,41.4767,-81.6804,1710093,1893,44135 44128 44119 44113 44112 44111 44110 44115 44114 44144 44127 44120 44104 44105 44106 44101 44102 44103 44108 44109 44181 44190 44191 44192 44193 44194 44195 44197 44198 44199,"$32,053",+23.6%,"$23,463",+25.6%,"$21,782",+52.4%,"$42,964",+37.3%,"$33,691",+48.9%,"$30,118",+65.7%,"$26,674",+26.2%,"$16,922",+24.8%,"$16,968",+45.9%,"$32,624",+14.6%,"$30,862",+104.2%,"$18,925",+36.9%,"$25,094",Â -0.8%,"$14,910",Â -12.5%,"$14,527",+43.4%,"$14,489",Â -38.7%,"$2,499",Â -85.2%,"$11,154",Â -1.4%,"$26,379",+3.5%,"$27,738",+60.7%,"$10,428",+8.4%,"$20,235",N,"$14,674",Â -19.8%,"$16,708",+65.7%,20.93%,19.33%,18.00%
1840001254,Pittsburgh,Pennsylvania,PA,Allegheny,42003,40.4396,-79.9762,1703266,2093,15216 15217 15214 15212 15213 15210 15211 15218 15219 15290 15232 15233 15260 15205 15204 15207 15206 15201 15203 15208 15224 15234 15222 15221 15220 15226 15120 15230 15240 15250 15251 15252 15253 15254 15255 15257 15258 15259 15261 15262 15264 15265 15267 15270 15272 15274 15279 15281 15282 15286 15289 15295,"$53,799",+88.2%,"$39,582",+107.2%,"$37,278",+98.1%,"$63,275",+93.7%,"$45,712",+114.9%,"$44,093",+102.2%,"$32,041",+59.6%,"$22,696",+72.8%,"$21,028",+70.2%,"$56,022",N,"$48,371",N,"$37,071",+132.4%,"$62,352",N,"$59,169",N,"$33,367",+98.5%,"$25,442",Â -4.2%,"$29,337",N,"$22,314",+63.7%,"$55,865",N,"$51,690",N,"$23,096",+105.4%,"$25,451",N,"$22,257",+31.4%,"$22,413",+124.7%,18.70%,19.00%,21.33%
1840019590,Austin,Texas,TX,Travis,48453,30.3004,-97.7522,1687311,1181,78749 78748 78741 78742 78745 78744 78747 78746 78717 78712 78719 78617 78739 78735 78730 78731 78732 78733 78705 78704 78701 78703 78702 78758 78759 78752 78753 78750 78751 78756 78757 78754 78652 78723 78722 78721 78727 78726 78725 78724 78729 78728 73301 73344 78651 78680 78708 78709 78710 78711 78713 78714 78715 78718 78720 78755 78760 78761 78762 78763 78765 78766 78767 78768 78772 78773 78774 78778 78779 78783 78799,"$75,413",+76.7%,"$57,150",+81.5%,"$46,217",+91.3%,"$80,372",+70.9%,"$60,780",+84.1%,"$51,548",+78.0%,"$50,171",+57.0%,"$35,560",+40.7%,"$26,645",+60.2%,"$95,288",+127.4%,"$56,002",+134.8%,"$47,611",+118.3%,"$55,623",+56.1%,"$48,912",+72.8%,"$27,078",+104.3%,"$69,659",+115.3%,"$55,065",+106.4%,"$31,975",+64.1%,"$57,122",+66.1%,"$51,617",+86.9%,"$27,674",+80.8%,"$48,419",N,"$41,218",+55.5%,"$19,787",+63.9%,22.41%,21.67%,23.00%
1840003814,Cincinnati,Ohio,OH,Hamilton,39061,39.1413,-84.5061,1662691,1507,45219 45213 45212 45211 45217 45216 45214 45233 45225 45237 45229 45226 45227 45224 45232 45230 45204 45205 45206 45207 45202 45203 45208 45209 45223 45239 45238 45220 45201 45221 45250 45254 45262 45263 45264 45267 45268 45269 45270 45271 45273 45274 45275 45296 45298 45299 45999,"$46,260",+56.9%,"$31,843",+44.1%,"$33,910",+69.9%,"$61,532",+68.8%,"$46,541",+72.1%,"$45,328",+75.9%,"$27,580",+31.4%,"$17,317",+13.4%,"$19,801",+50.1%,"$65,363",+101.7%,"$46,122",+120.5%,"$48,963",+133.2%,"$41,458",+50.1%,"$47,371",+139.8%,"$16,824",Â -0.0%,"$93,998",N,"$33,932",+94.5%,"$26,991",+103.6%,"$40,480",+53.9%,"$35,224",+70.8%,"$15,965",+33.5%,"$105,695",N,"$39,947",+116.0%,"$36,512",+148.9%,20.93%,19.33%,18.00%
1840008535,Kansas City,Missouri,MO,Jackson,29095,39.1239,-94.5541,1636715,607,64161 64163 64165 64167 64053 64151 64153 64155 64154 64157 64156 64158 64108 64109 64102 64106 64105 64101 64128 64129 64124 64125 64126 64127 64120 64123 64164 64166 64192 64119 64118 64114 64117 64116 64111 64110 64113 64112 64132 64130 64146 64145 64149 64147 64139 64138 64133 64131 64137 64136 64134 64121 64141 64148 64162 64170 64171 64179 64180 64184 64187 64188 64191 64195 64196 64197 64198 64199 64999,"$55,259",+48.6%,"$40,284",+53.3%,"$32,517",+56.7%,"$64,735",+51.8%,"$46,303",+55.3%,"$38,491",+53.2%,"$37,748",+40.1%,"$25,990",+37.6%,"$22,808",+59.1%,"$53,940",+45.1%,"$33,380",+58.5%,"$34,790",+129.3%,"$50,067",+59.9%,"$45,439",+118.4%,"$20,282",+66.5%,"$65,856",+121.7%,"$21,666",+2.3%,"$34,037",+100.1%,"$48,139",+49.8%,"$41,008",+84.6%,"$15,024",+26.8%,"$47,389",N,"$46,332",+119.9%,"$19,834",+80.6%,18.70%,17.00%,18.00%
1840030084,Indianapolis,Indiana,IN,Marion,18097,39.7771,-86.1458,1588961,935,46218 46219 46217 46214 46260 46268 46224 46228 46183 46231 46234 46235 46236 46237 46239 46250 46208 46201 46203 46202 46205 46204 46256 46254 46259 46227 46226 46225 46222 46221 46220 46229 46113 46278 46241 46240 46206 46207 46209 46230 46242 46244 46247 46251 46253 46255 46262 46277 46282 46283 46285 46288 46298,"$49,661",+24.0%,"$35,104",+26.5%,"$29,008",+34.0%,"$57,556",+32.6%,"$39,829",+32.3%,"$34,687",+42.0%,"$34,542",+14.7%,"$23,901",+15.0%,"$19,936",+27.3%,"$60,739",+43.5%,"$29,882",+9.4%,"$26,392",+19.6%,"$46,121",+31.6%,"$33,157",+35.0%,"$16,451",+33.4%,"$46,166",+28.2%,"$16,202",Â -24.8%,"$22,387",+63.7%,"$46,627",+46.3%,"$46,177",+68.5%,"$17,629",+47.5%,"$51,556",N,"$41,147",+39.5%,"$18,518",+61.4%,19.81%,19.33%,20.00%
1840003760,Columbus,Ohio,OH,Franklin,39049,39.9862,-82.9850,1562009,1582,43026 43109 43054 43220 43221 43222 43223 43224 43081 43228 43227 43211 43213 43212 43215 43214 43217 43219 43002 43004 43068 43085 43240 43229 43235 43232 43231 43230 43119 43110 43017 43016 43137 43210 43202 43203 43201 43206 43207 43204 43205 43209 43218 43236 43251 43260 43266 43268 43270 43271 43272 43279 43287 43291,"$57,118",+50.7%,"$44,679",+57.4%,"$31,843",+55.7%,"$66,144",+59.5%,"$51,200",+67.4%,"$38,504",+68.0%,"$38,671",+32.4%,"$32,775",+49.8%,"$21,228",+40.2%,"$71,819",+86.6%,"$53,464",N,"$35,643",+77.4%,"$49,189",+48.3%,"$31,999",+19.6%,"$20,042",+44.8%,"$42,046",+77.8%,"$36,190",+79.0%,"$16,702",+32.0%,"$51,466",+89.4%,"$42,920",+90.8%,"$19,490",+81.4%,"$37,509",N,"$23,179",Â -7.9%,"$15,388",+13.7%,20.93%,19.33%,18.00%
1840014557,Charlotte,North Carolina,NC,Mecklenburg,37119,35.2080,-80.8304,1512923,1113,28269 28262 28105 28280 28282 28209 28208 28205 28204 28207 28206 28203 28202 28227 28226 28278 28270 28273 28277 28134 28216 28217 28214 28215 28212 28213 28210 28211 28244 28126 28130 28201 28218 28219 28220 28221 28222 28223 28224 28228 28229 28230 28231 28232 28233 28234 28235 28237 28241 28242 28243 28246 28247 28253 28254 28255 28256 28258 28260 28263 28265 28266 28271 28272 28274 28275 28281 28284 28285 28287 28288 28289 28290 28296 28297 28299,"$63,483",+35.1%,"$47,819",+44.1%,"$40,071",+49.4%,"$84,532",+50.6%,"$57,728",+53.5%,"$56,427",+63.5%,"$46,301",+37.6%,"$37,226",+42.0%,"$25,286",+59.0%,"$87,491",+58.4%,"$80,539",+122.8%,"$40,465",+74.5%,"$50,909",+32.9%,"$48,899",+69.6%,"$17,850",+36.4%,"$42,801",+26.8%,"$11,400",Â -50.1%,"$18,797",+12.8%,"$57,175",+56.9%,"$45,732",+48.1%,"$23,545",+72.0%,"$50,526",N,"$50,011",+82.4%,"$16,493",+30.5%,20.19%,20.00%,19.33%
1840003871,Virginia Beach,Virginia,VA,Virginia Beach,51810,36.7335,-76.0435,1478868,709,23459 23451 23453 23452 23455 23457 23456 23454 23460 23461 23462 23464 23450 23458 23463 23465 23466 23467 23471 23479,"$79,054",+62.3%,"$53,550",+61.4%,"$39,269",+75.6%,"$84,088",+64.3%,"$56,423",+63.0%,"$44,805",+78.6%,"$65,632",+67.6%,"$47,164",+63.4%,"$31,255",+101.9%,"$86,139",+64.0%,"$36,928",+47.7%,"$32,997",+81.3%,"$59,704",+41.1%,"$43,455",+41.8%,"$26,989",+79.3%,"$68,121",+83.2%,"$45,420",+53.5%,"$31,995",+86.6%,"$61,528",+45.8%,"$46,232",+46.7%,"$16,614",+36.6%,"$39,710",N,"$36,157",Â -10.3%,"$22,882",+62.2%,20.93%,18.33%,20.33%
1840003046,Milwaukee,Wisconsin,WI,Milwaukee,55079,43.0642,-87.9673,1365787,2369,53203 53202 53207 53206 53205 53204 53209 53208 53233 53211 53218 53219 53214 53215 53216 53210 53212 53213 53295 53225 53224 53227 53226 53221 53220 53223 53222 53228 53201 53237 53259 53263 53274 53278 53288 53290 53293,"$44,192",+37.2%,"$33,635",+38.4%,"$23,896",+47.7%,"$56,009",+50.0%,"$43,257",+61.3%,"$31,899",+50.8%,"$32,261",+32.2%,"$24,460",+39.1%,"$17,582",+53.6%,"$57,162",+58.1%,"$37,426",+47.2%,"$20,643",+69.1%,"$40,627",+34.2%,"$31,359",+56.7%,"$15,704",+62.0%,"$31,070",Â -2.4%,"$30,950",+18.7%,"$16,178",+31.8%,"$41,545",+46.4%,"$25,949",+34.9%,"$13,292",+43.0%,"$39,871",N,"$25,636",+30.7%,"$16,961",+79.6%,17.96%,18.33%,17.00%
1840003289,Providence,Rhode Island,RI,Providence,44007,41.8230,-71.4187,1203230,3773,02903 02906 02907 02905 02908 02909 02904 02912 02901 02902 02918 02940,"$50,097",+86.5%,"$36,136",+99.3%,"$28,508",+83.6%,"$54,215",+74.7%,"$42,179",+105.5%,"$35,348",+73.5%,"$36,675",+70.8%,"$30,573",+126.2%,"$18,389",+72.7%,"$89,037",N,"$88,480",N,"$41,373",N,"$43,493",+109.6%,"$24,081",+135.9%,"$21,130",N,"$24,284",+71.9%,"$11,742",+42.3%,"$28,941",N,"$37,911",+87.9%,"$11,529",Â -0.1%,"$17,603",+78.0%,"$43,151",N,"$15,295",+24.4%,"$18,158",+107.8%,20.38%,18.79%,22.24%
1840015031,Jacksonville,Florida,FL,Duval,12031,30.3322,-81.6749,1181496,470,32224 32225 32226 32227 32220 32221 32222 32223 32228 32219 32218 32217 32216 32211 32210 32212 32246 32244 32233 32234 32209 32205 32202 32250 32254 32257 32256 32208 32206 32207 32258 32277 32204 32099 32201 32203 32214 32229 32231 32232 32235 32236 32238 32239 32241 32245 32247 32255,"$56,975",+41.3%,"$39,641",+52.0%,"$30,780",+51.3%,"$62,434",+41.0%,"$43,615",+52.7%,"$35,919",+52.5%,"$42,247",+40.8%,"$29,775",+54.5%,"$21,811",+55.7%,"$85,380",+65.2%,"$73,179",+136.3%,"$43,816",+121.6%,"$50,260",+34.0%,"$31,415",+37.4%,"$23,449",+38.2%,"$53,331",+52.4%,"$55,717",+97.9%,"$30,581",+77.6%,"$48,137",+34.5%,"$41,999",+66.9%,"$18,223",+35.4%,"$49,782",N,"$27,400",+3.3%,"$20,896",+40.4%,19.81%,20.33%,22.33%
1840021383,Salt Lake City,Utah,UT,Salt Lake,49035,40.7777,-111.9306,1098526,699,84116 84115 84113 84112 84111 84144 84128 84180 84108 84101 84102 84103 84104 84105 84106 84110 84114 84122 84132 84133 84134 84138 84139 84143 84145 84147 84148 84150 84151 84152 84158 84199,"$63,971",+73.2%,"$46,438",+80.3%,"$39,695",+91.3%,"$67,536",+77.4%,"$46,965",+79.4%,"$45,443",+96.2%,"$17,299",Â -33.5%,"$16,664",Â -1.1%,"$31,204",N,"$73,073",+133.0%,"$67,033",N,"$41,389",+147.4%,"$51,560",+68.6%,"$41,986",+81.5%,"$20,505",+104.1%,"$60,367",+101.5%,"$53,730",N,"$18,506",+40.3%,"$63,141",+105.8%,"$51,359",+138.0%,"$25,661",+109.4%,"$49,986",N,"$41,318",+84.9%,"$17,797",+83.8%,20.19%,18.00%,19.67%
1840036155,Nashville,Tennessee,TN,Davidson,47037,36.1715,-86.7843,1081903,544,37027 37138 37076 37072 37205 37201 37206 37240 37243 37246 37080 37218 37219 37216 37217 37214 37215 37212 37213 37210 37211 37189 37209 37208 37204 37207 37203 37115 37013 37228 37221 37220 37143 37011 37116 37202 37222 37224 37227 37229 37230 37232 37234 37235 37236 37238 37241 37242 37244 37250,"$63,462",+61.8%,"$48,784",+71.7%,"$38,847",+76.4%,"$74,081",+72.6%,"$52,812",+73.1%,"$45,029",+73.4%,"$48,556",+64.5%,"$37,374",+72.1%,"$26,730",+84.3%,"$74,245",+92.4%,"$65,374",+123.4%,"$48,209",N,"$60,575",+89.1%,"$48,046",+81.6%,"$18,269",+57.6%,"$53,001",+45.5%,"$47,236",+46.0%,"$28,882",+53.4%,"$76,383",+125.5%,"$33,940",+38.2%,"$31,905",+138.3%,"$46,474",N,"$31,968",+19.7%,"$16,814",+60.0%,16.11%,17.67%,20.67%
1840001698,Richmond,Virginia,VA,Richmond,51760,37.5295,-77.4756,1075798,1484,23222 23223 23220 23221 23226 23227 23224 23225 23230 23235 23234 23219 23173 23218 23232 23249 23260 23261 23269 23274 23276 23278 23282 23284 23285 23286 23289 23290 23291 23292 23295 23298,"$51,285",+64.8%,"$37,732",+55.8%,"$36,434",+79.2%,"$71,879",+77.1%,"$52,116",+76.7%,"$57,050",+78.8%,"$32,227",+26.1%,"$22,703",+24.2%,"$19,958",+52.1%,"$48,261",+137.3%,"$23,121",+53.5%,"$17,649",+37.8%,"$45,593",+67.7%,"$24,427",+5.7%,"$15,685",+32.5%,"$19,463",Â -28.6%,"$25,670",+1.5%,"$24,385",+49.7%,"$74,673",N,"$73,018",N,"$24,044",+60.2%,"$60,976",N,"$34,290",+98.0%,"$16,599",+75.9%,20.93%,18.33%,20.33%
1840015457,Memphis,Tennessee,TN,Shelby,47157,35.1046,-89.9773,1066967,792,38120 38127 38107 38106 38105 38104 38103 38109 38108 38152 38132 38133 38131 38134 38141 38112 38111 38114 38115 38116 38117 38118 38119 38018 38016 38128 38122 38125 38126 37501 37544 38088 38101 38113 38124 38130 38136 38137 38145 38148 38150 38151 38157 38159 38161 38163 38166 38168 38173 38174 38175 38177 38181 38182 38184 38186 38187 38188 38190 38193 38194 38197,"$43,794",+35.6%,"$30,951",+31.9%,"$27,224",+52.6%,"$64,104",+55.9%,"$44,979",+59.5%,"$42,870",+55.7%,"$35,668",+32.8%,"$23,165",+24.8%,"$19,964",+58.5%,"$72,894",+75.6%,"$75,352",N,"$44,866",+139.8%,"$35,704",+3.5%,"$24,115",Â -10.4%,"$13,168",+1.1%,"$118,660",N,"$51,805",+87.9%,"$36,183",+109.2%,"$47,764",+50.3%,"$65,317",N,"$18,570",+37.4%,"$34,501",N,"$25,010",Â -16.5%,"$12,466",+8.1%,16.11%,17.67%,20.67%
1840014497,Raleigh,North Carolina,NC,Wake,37183,35.8325,-78.6435,1038738,1254,27617 27616 27615 27614 27613 27612 27610 27608 27609 27601 27603 27604 27605 27606 27607 27602 27619 27620 27622 27624 27626 27627 27628 27634 27636 27640 27650 27656 27658 27661 27668 27675 27676 27690 27697 27698,"$69,333",+48.7%,"$49,736",+45.9%,"$38,494",+53.3%,"$81,784",+54.3%,"$55,375",+50.4%,"$47,860",+57.0%,"$45,818",+36.4%,"$37,221",+41.1%,"$25,227",+56.6%,"$77,583",+49.2%,"$49,902",+24.1%,"$33,163",+54.3%,"$60,200",+80.2%,"$46,572",+86.8%,"$21,571",+83.6%,"$63,118",+102.1%,"$30,866",+28.5%,"$23,383",+40.6%,"$81,058",+123.2%,"$37,255",+17.7%,"$25,445",+89.7%,"$60,139",N,"$27,027",+3.9%,"$22,248",+130.1%,20.19%,20.00%,19.33%
1840001839,New Orleans,Louisiana,LA,Orleans,22071,30.0687,-89.9288,1020886,889,70139 70130 70131 70114 70115 70116 70117 70112 70113 70118 70119 70129 70128 70125 70124 70127 70126 70122 70163 70142 70145 70146 70148 70150 70151 70152 70153 70154 70156 70157 70158 70159 70160 70161 70162 70164 70165 70166 70167 70170 70172 70174 70175 70176 70177 70178 70179 70181 70182 70184 70185 70186 70187 70189 70190 70195,"$45,615",+68.1%,"$30,271",+55.6%,"$34,034",+97.2%,"$81,668",+103.9%,"$55,001",+104.9%,"$57,086",+78.6%,"$29,522",+37.6%,"$19,097",+53.6%,"$20,913",+84.5%,"$86,898",N,"$51,793",N,"$41,051",N,"$43,929",+53.9%,"$25,760",+39.1%,"$26,901",+66.6%,"$31,309",+7.0%,"$20,110",Â -14.0%,"$37,280",N,"$59,598",+113.9%,"$46,422",+131.0%,"$27,702",+93.4%,"$36,875",N,"$25,367",+53.0%,"$23,548",+73.9%,22.41%,17.33%,19.00%
1840030815,Louisville,Kentucky,KY,Jefferson,21111,38.1663,-85.6485,1005654,905,40177 40245 40241 40218 40219 40214 40216 40211 40213 40059 40291 40299 40220 40223 40222 40229 40228 40023 40272 40207 40209 40258 40118 40018 40027 40225 40261 40268 40269 40281,"$43,165",+49.7%,"$32,260",+55.9%,"$27,635",+51.9%,"$50,359",+50.9%,"$37,407",+60.3%,"$34,056",+53.8%,"$30,812",+60.9%,"$22,672",+80.3%,"$18,329",+61.1%,"$56,282",+61.7%,"$60,520",+143.1%,"$22,842",+66.0%,"$36,614",+76.4%,"$26,866",+82.1%,"$19,532",+63.6%,"$21,319",+35.5%,"$24,733",+149.8%,"$25,259",+49.5%,"$32,416",+25.0%,"$26,405",+28.3%,"$13,979",+21.1%,N,N,"$38,648",+81.1%,"$14,393",+53.6%,17.22%,16.67%,19.33%
1840020428,Oklahoma City,Oklahoma,OK,Oklahoma,40109,35.4676,-97.5136,972943,417,73012 73013 73099 73097 73119 73118 73114 73117 73116 73111 73112 73020 73173 74857 73142 73141 73145 73149 73078 73109 73106 73107 73139 73132 73131 73135 73134 73008 73084 73105 73169 73162 73165 73102 73103 73054 73151 73150 73159 73064 73108 73104 73129 73179 73170 73049 73127 73120 73121 73122 73128 73101 73113 73124 73125 73126 73136 73137 73143 73144 73146 73147 73148 73152 73154 73155 73157 73163 73164 73167 73172 73178 73184 73189 73190 73194 73195,"$55,492",+58.8%,"$38,531",+66.0%,"$31,019",+62.4%,"$62,068",+62.4%,"$42,908",+71.5%,"$35,197",+58.8%,"$32,295",+34.8%,"$22,499",+42.7%,"$18,959",+45.4%,"$56,728",+54.5%,"$50,526",N,"$32,354",+111.5%,"$45,015",+66.2%,"$36,892",+81.1%,"$16,624",+78.3%,"$53,553",+88.5%,"$38,235",+79.8%,"$23,910",+72.7%,"$61,632",+116.1%,"$41,232",+95.7%,"$21,537",+80.2%,"$34,015",N,"$21,388",+11.4%,"$16,972",+89.5%,20.38%,17.59%,19.07%
